MONTH ,DAY,YEAR,HOUR,TEMPERATURE,PRECIPITATION,STATUS
2,4,2020,1500,28°C,0.0 mm,Partly cloudy
2,4,2020,1800,25°C,0.0 mm,Cloudy
2,5,2020,600,22°C,0.0 mm,Partly cloudy
2,5,2020,900,25°C,0.0 mm,Partly cloudy
2,5,2020,1200,26°C,0.0 mm,Cloudy
2,5,2020,1500,28°C,0.0 mm,Overcast
2,5,2020,1800,26°C,0.0 mm,Cloudy
2,6,2020,600,23°C,0.0 mm,Overcast
2,6,2020,900,26°C,0.0 mm,Cloudy
2,6,2020,1200,27°C,0.0 mm,Cloudy
2,6,2020,1500,29°C,0.0 mm,Cloudy
2,6,2020,1800,26°C,0.0 mm,Partly cloudy
2,7,2020,600,25°C,0.0 mm,Cloudy
2,7,2020,900,27°C,0.0 mm,Cloudy
2,7,2020,1200,28°C,0.1 mm,Patchy rain possible
2,7,2020,1500,29°C,0.4 mm,Patchy rain possible
2,7,2020,1800,27°C,0.0 mm,Cloudy
2,8,2020,600,25°C,0.0 mm,Partly cloudy
2,8,2020,900,27°C,0.0 mm,Cloudy
2,8,2020,1200,28°C,0.0 mm,Cloudy
2,8,2020,1500,29°C,0.0 mm,Cloudy
2,8,2020,1800,27°C,0.0 mm,Cloudy
2,9,2020,600,24°C,0.0 mm,Cloudy
2,9,2020,900,26°C,0.0 mm,Cloudy
2,9,2020,1200,27°C,0.0 mm,Cloudy
2,9,2020,1500,26°C,0.0 mm,Cloudy
2,9,2020,1800,25°C,0.0 mm,Cloudy
2,10,2020,600,22°C,0.0 mm,Partly cloudy
2,10,2020,900,25°C,0.0 mm,Partly cloudy
2,10,2020,1200,26°C,0.0 mm,Partly cloudy
2,10,2020,1500,27°C,0.0 mm,Partly cloudy
2,10,2020,1800,25°C,0.0 mm,Partly cloudy
2,11,2020,600,22°C,0.0 mm,Clear
2,11,2020,900,25°C,0.0 mm,Partly cloudy
2,11,2020,1200,26°C,0.0 mm,Partly cloudy
2,11,2020,1500,27°C,0.0 mm,Partly cloudy
2,11,2020,1800,25°C,0.0 mm,Clear
2,12,2020,600,22°C,0.0 mm,Partly cloudy
2,12,2020,900,25°C,0.0 mm,Partly cloudy
2,12,2020,1200,26°C,0.0 mm,Partly cloudy
2,12,2020,1500,28°C,0.0 mm,Clear
2,12,2020,1800,26°C,0.0 mm,Clear
2,13,2020,600,22°C,0.0 mm,Clear
2,13,2020,900,26°C,0.0 mm,Clear
2,13,2020,1200,27°C,0.0 mm,Clear
2,13,2020,1500,29°C,0.2 mm,Patchy rain possible
2,13,2020,1800,27°C,0.0 mm,Clear
2,14,2020,600,24°C,0.0 mm,Clear
2,14,2020,900,26°C,0.0 mm,Clear
2,14,2020,1200,27°C,0.0 mm,Clear
2,14,2020,1500,28°C,0.0 mm,Clear
2,14,2020,1800,26°C,0.0 mm,Clear
2,15,2020,600,24°C,0.0 mm,Clear
2,15,2020,900,26°C,0.0 mm,Clear
2,15,2020,1200,27°C,0.0 mm,Clear
2,15,2020,1500,28°C,0.0 mm,Clear
2,15,2020,1800,26°C,0.0 mm,Clear
2,16,2020,600,23°C,0.0 mm,Clear
2,16,2020,900,26°C,0.0 mm,Clear
2,16,2020,1200,28°C,0.0 mm,Clear
2,16,2020,1500,29°C,0.0 mm,Clear
2,16,2020,1800,27°C,0.0 mm,Clear
2,17,2020,600,24°C,0.0 mm,Clear
2,17,2020,900,26°C,0.0 mm,Partly cloudy
2,17,2020,1200,28°C,0.0 mm,Cloudy
2,17,2020,1500,29°C,0.0 mm,Cloudy
2,17,2020,1800,27°C,0.0 mm,Cloudy
2,18,2020,600,24°C,0.0 mm,Cloudy
2,18,2020,900,26°C,0.0 mm,Cloudy
2,18,2020,1200,26°C,0.0 mm,Cloudy
2,18,2020,1500,27°C,0.0 mm,Cloudy
2,18,2020,1800,25°C,0.0 mm,Cloudy
2,19,2020,600,22°C,0.0 mm,Partly cloudy
2,19,2020,900,25°C,0.0 mm,Partly cloudy
2,19,2020,1200,27°C,0.0 mm,Cloudy
2,19,2020,1500,28°C,0.0 mm,Cloudy
2,19,2020,1800,26°C,0.0 mm,Overcast
2,20,2020,600,21°C,0.0 mm,Partly cloudy
2,20,2020,900,25°C,0.0 mm,Partly cloudy
2,20,2020,1200,26°C,0.0 mm,Cloudy
2,20,2020,1500,28°C,0.0 mm,Overcast
2,20,2020,1800,25°C,0.0 mm,Cloudy
2,21,2020,600,22°C,0.0 mm,Partly cloudy
2,21,2020,900,26°C,0.0 mm,Clear
2,21,2020,1200,27°C,0.0 mm,Partly cloudy
2,21,2020,1500,28°C,0.0 mm,Cloudy
2,21,2020,1800,26°C,0.0 mm,Partly cloudy
2,22,2020,600,22°C,0.0 mm,Partly cloudy
2,22,2020,900,25°C,0.0 mm,Partly cloudy
2,22,2020,1200,27°C,0.0 mm,Partly cloudy
2,22,2020,1500,29°C,0.0 mm,Cloudy
2,22,2020,1800,26°C,0.0 mm,Partly cloudy
2,23,2020,600,23°C,0.0 mm,Clear
2,23,2020,900,27°C,0.0 mm,Partly cloudy
2,23,2020,1200,28°C,0.0 mm,Partly cloudy
2,23,2020,1500,29°C,0.0 mm,Cloudy
2,23,2020,1800,27°C,0.0 mm,Overcast
2,24,2020,600,25°C,0.0 mm,Cloudy
2,24,2020,900,27°C,0.0 mm,Overcast
2,24,2020,1200,28°C,0.0 mm,Cloudy
2,24,2020,1500,30°C,0.0 mm,Partly cloudy
2,24,2020,1800,27°C,0.0 mm,Clear
2,25,2020,600,24°C,0.0 mm,Clear
2,25,2020,900,27°C,0.0 mm,Clear
2,25,2020,1200,28°C,0.0 mm,Clear
2,25,2020,1500,29°C,0.0 mm,Clear
2,25,2020,1800,27°C,0.0 mm,Clear
2,26,2020,600,22°C,0.0 mm,Clear
2,26,2020,900,26°C,0.0 mm,Clear
2,26,2020,1200,27°C,0.2 mm,Patchy rain possible
2,26,2020,1500,29°C,0.2 mm,Patchy rain possible
2,26,2020,1800,27°C,0.0 mm,Partly cloudy
2,27,2020,600,23°C,0.0 mm,Partly cloudy
2,27,2020,900,27°C,0.0 mm,Clear
2,27,2020,1200,28°C,0.0 mm,Partly cloudy
2,27,2020,1500,29°C,0.0 mm,Partly cloudy
2,27,2020,1800,27°C,0.0 mm,Clear
2,28,2020,600,22°C,0.0 mm,Clear
2,28,2020,900,26°C,0.0 mm,Partly cloudy
2,28,2020,1200,28°C,0.0 mm,Cloudy
2,28,2020,1500,29°C,0.0 mm,Cloudy
2,28,2020,1800,26°C,0.0 mm,Cloudy
2,29,2020,600,23°C,0.0 mm,Clear
2,29,2020,900,26°C,0.0 mm,Clear
2,29,2020,1200,29°C,0.0 mm,Clear
2,29,2020,1500,28°C,0.0 mm,Clear
2,29,2020,1800,26°C,0.0 mm,Clear
3,1,2020,600,24°C,0.0 mm,Clear
3,1,2020,900,27°C,0.0 mm,Clear
3,1,2020,1200,28°C,0.0 mm,Clear
3,1,2020,1500,29°C,0.0 mm,Clear
3,1,2020,1800,27°C,0.0 mm,Clear
3,2,2020,600,23°C,0.0 mm,Clear
3,2,2020,900,26°C,0.0 mm,Partly cloudy
3,2,2020,1200,28°C,0.0 mm,Clear
3,2,2020,1500,29°C,0.0 mm,Clear
3,2,2020,1800,27°C,0.0 mm,Clear
3,3,2020,600,24°C,0.0 mm,Clear
3,3,2020,900,27°C,0.0 mm,Clear
3,3,2020,1200,28°C,0.0 mm,Partly cloudy
3,3,2020,1500,30°C,0.0 mm,Partly cloudy
3,3,2020,1800,28°C,0.0 mm,Cloudy
3,4,2020,600,24°C,0.0 mm,Clear
3,4,2020,900,27°C,0.0 mm,Clear
3,4,2020,1200,29°C,0.0 mm,Clear
3,4,2020,1500,30°C,0.0 mm,Clear
3,4,2020,1800,27°C,0.0 mm,Partly cloudy
3,5,2020,600,24°C,0.0 mm,Clear
3,5,2020,900,27°C,0.0 mm,Clear
3,5,2020,1200,30°C,0.0 mm,Clear
3,5,2020,1500,30°C,0.0 mm,Clear
3,5,2020,1800,28°C,0.0 mm,Partly cloudy
3,6,2020,600,24°C,0.0 mm,Partly cloudy
3,6,2020,900,27°C,0.0 mm,Partly cloudy
3,6,2020,1200,29°C,0.0 mm,Partly cloudy
3,6,2020,1500,29°C,0.0 mm,Cloudy
3,6,2020,1800,28°C,0.0 mm,Cloudy
3,7,2020,600,25°C,0.0 mm,Partly cloudy
3,7,2020,900,27°C,0.0 mm,Cloudy
3,7,2020,1200,29°C,0.1 mm,Patchy rain possible
3,7,2020,1500,30°C,0.0 mm,Cloudy
3,7,2020,1800,28°C,0.0 mm,Cloudy
3,8,2020,600,25°C,0.0 mm,Partly cloudy
3,8,2020,900,28°C,0.0 mm,Clear
3,8,2020,1200,29°C,0.1 mm,Patchy rain possible
3,8,2020,1500,30°C,0.0 mm,Clear
3,8,2020,1800,28°C,0.0 mm,Clear
3,9,2020,600,25°C,0.0 mm,Partly cloudy
3,9,2020,900,28°C,0.0 mm,Partly cloudy
3,9,2020,1200,29°C,0.0 mm,Clear
3,9,2020,1500,30°C,0.0 mm,Clear
3,9,2020,1800,28°C,0.0 mm,Clear
3,10,2020,600,26°C,0.0 mm,Cloudy
3,10,2020,900,28°C,0.0 mm,Cloudy
3,10,2020,1200,29°C,0.0 mm,Partly cloudy
3,10,2020,1500,30°C,0.0 mm,Clear
3,10,2020,1800,28°C,0.1 mm,Patchy rain possible
3,11,2020,600,26°C,0.1 mm,Patchy rain possible
3,11,2020,900,29°C,0.0 mm,Partly cloudy
3,11,2020,1200,29°C,0.0 mm,Clear
3,11,2020,1500,30°C,0.0 mm,Clear
3,11,2020,1800,28°C,0.0 mm,Clear
3,12,2020,600,25°C,0.0 mm,Clear
3,12,2020,900,27°C,0.0 mm,Clear
3,12,2020,1200,28°C,0.0 mm,Clear
3,12,2020,1500,29°C,0.0 mm,Clear
3,12,2020,1800,28°C,0.0 mm,Clear
3,13,2020,600,25°C,0.0 mm,Partly cloudy
3,13,2020,900,28°C,0.0 mm,Partly cloudy
3,13,2020,1200,29°C,0.0 mm,Partly cloudy
3,13,2020,1500,30°C,0.0 mm,Clear
3,13,2020,1800,28°C,0.0 mm,Clear
3,14,2020,600,25°C,0.0 mm,Clear
3,14,2020,900,28°C,0.0 mm,Clear
3,14,2020,1200,29°C,0.0 mm,Clear
3,14,2020,1500,30°C,0.0 mm,Clear
3,14,2020,1800,28°C,0.0 mm,Clear
3,15,2020,600,24°C,0.0 mm,Clear
3,15,2020,900,27°C,0.0 mm,Clear
3,15,2020,1200,28°C,0.0 mm,Partly cloudy
3,15,2020,1500,30°C,0.0 mm,Partly cloudy
3,15,2020,1800,28°C,0.0 mm,Cloudy
3,16,2020,600,25°C,0.0 mm,Cloudy
3,16,2020,900,27°C,0.0 mm,Cloudy
3,16,2020,1200,28°C,0.2 mm,Patchy rain possible
3,16,2020,1500,29°C,0.1 mm,Patchy rain possible
3,16,2020,1800,27°C,0.0 mm,Cloudy
3,17,2020,600,25°C,0.0 mm,Cloudy
3,17,2020,900,28°C,0.0 mm,Cloudy
3,17,2020,1200,29°C,0.0 mm,Cloudy
3,17,2020,1500,30°C,0.1 mm,Patchy rain possible
3,17,2020,1800,28°C,0.0 mm,Cloudy
3,18,2020,600,24°C,0.0 mm,Clear
3,18,2020,900,27°C,0.0 mm,Partly cloudy
3,18,2020,1200,29°C,0.0 mm,Partly cloudy
3,18,2020,1500,30°C,0.0 mm,Clear
3,18,2020,1800,28°C,0.0 mm,Clear
3,19,2020,600,24°C,0.0 mm,Clear
3,19,2020,900,28°C,0.0 mm,Clear
3,19,2020,1200,29°C,0.0 mm,Clear
3,19,2020,1500,30°C,0.0 mm,Clear
3,19,2020,1800,28°C,0.0 mm,Clear
3,20,2020,600,25°C,0.0 mm,Clear
3,20,2020,900,28°C,0.0 mm,Partly cloudy
3,20,2020,1200,29°C,0.0 mm,Partly cloudy
3,20,2020,1500,30°C,0.0 mm,Cloudy
3,20,2020,1800,29°C,0.0 mm,Partly cloudy
3,21,2020,600,25°C,0.0 mm,Clear
3,21,2020,900,28°C,0.0 mm,Clear
3,21,2020,1200,30°C,0.0 mm,Clear
3,21,2020,1500,31°C,0.0 mm,Clear
3,21,2020,1800,29°C,0.0 mm,Clear
3,22,2020,600,25°C,0.0 mm,Clear
3,22,2020,900,29°C,0.0 mm,Clear
3,22,2020,1200,30°C,0.0 mm,Partly cloudy
3,22,2020,1500,31°C,0.0 mm,Partly cloudy
3,22,2020,1800,29°C,0.0 mm,Partly cloudy
3,23,2020,600,25°C,0.0 mm,Clear
3,23,2020,900,28°C,0.0 mm,Partly cloudy
3,23,2020,1200,30°C,0.0 mm,Clear
3,23,2020,1500,31°C,0.0 mm,Clear
3,23,2020,1800,29°C,0.0 mm,Clear
3,24,2020,600,25°C,0.0 mm,Clear
3,24,2020,900,29°C,0.0 mm,Partly cloudy
3,24,2020,1200,30°C,0.0 mm,Partly cloudy
3,24,2020,1500,30°C,0.0 mm,Partly cloudy
3,24,2020,1800,28°C,0.0 mm,Cloudy
3,25,2020,600,25°C,0.0 mm,Clear
3,25,2020,900,28°C,0.0 mm,Clear
3,25,2020,1200,29°C,0.0 mm,Clear
3,25,2020,1500,31°C,0.0 mm,Clear
3,25,2020,1800,29°C,0.0 mm,Clear
3,26,2020,600,25°C,0.0 mm,Clear
3,26,2020,900,28°C,0.0 mm,Clear
3,26,2020,1200,30°C,0.0 mm,Clear
3,26,2020,1500,31°C,0.0 mm,Clear
3,26,2020,1800,28°C,0.0 mm,Clear
3,27,2020,600,25°C,0.0 mm,Clear
3,27,2020,900,29°C,0.0 mm,Clear
3,27,2020,1200,31°C,0.0 mm,Clear
3,27,2020,1500,31°C,0.0 mm,Clear
3,27,2020,1800,29°C,0.0 mm,Clear
3,28,2020,600,25°C,0.0 mm,Clear
3,28,2020,900,29°C,0.0 mm,Clear
3,28,2020,1200,30°C,0.0 mm,Clear
3,28,2020,1500,31°C,0.0 mm,Clear
3,28,2020,1800,29°C,0.0 mm,Clear
3,29,2020,600,25°C,0.0 mm,Clear
3,29,2020,900,29°C,0.0 mm,Clear
3,29,2020,1200,31°C,0.0 mm,Clear
3,29,2020,1500,31°C,0.0 mm,Clear
3,29,2020,1800,29°C,0.0 mm,Partly cloudy
3,30,2020,600,26°C,0.0 mm,Partly cloudy
3,30,2020,900,29°C,0.0 mm,Partly cloudy
3,30,2020,1200,30°C,0.0 mm,Partly cloudy
3,30,2020,1500,31°C,0.0 mm,Clear
3,30,2020,1800,29°C,0.0 mm,Clear
3,31,2020,600,25°C,0.0 mm,Clear
3,31,2020,900,29°C,0.0 mm,Clear
3,31,2020,1200,30°C,0.0 mm,Clear
3,31,2020,1500,31°C,0.0 mm,Clear
3,31,2020,1800,29°C,0.0 mm,Clear
4,1,2020,600,26°C,0.0 mm,Partly cloudy
4,1,2020,900,29°C,0.0 mm,Partly cloudy
4,1,2020,1200,31°C,0.0 mm,Partly cloudy
4,1,2020,1500,31°C,0.0 mm,Clear
4,1,2020,1800,29°C,0.0 mm,Clear
4,2,2020,600,26°C,0.0 mm,Clear
4,2,2020,900,29°C,0.0 mm,Clear
4,2,2020,1200,32°C,0.0 mm,Clear
4,2,2020,1500,32°C,0.0 mm,Clear
4,2,2020,1800,29°C,0.0 mm,Clear
4,3,2020,600,25°C,0.0 mm,Clear
4,3,2020,900,29°C,0.0 mm,Partly cloudy
4,3,2020,1200,30°C,0.0 mm,Partly cloudy
4,3,2020,1500,32°C,0.0 mm,Partly cloudy
4,3,2020,1800,31°C,0.0 mm,Partly cloudy
4,4,2020,600,25°C,0.0 mm,Clear
4,4,2020,900,29°C,0.0 mm,Clear
4,4,2020,1200,30°C,0.0 mm,Clear
4,4,2020,1500,31°C,0.0 mm,Clear
4,4,2020,1800,29°C,0.0 mm,Clear
4,5,2020,600,24°C,0.0 mm,Clear
4,5,2020,900,29°C,0.0 mm,Clear
4,5,2020,1200,30°C,0.0 mm,Clear
4,5,2020,1500,31°C,0.0 mm,Clear
4,5,2020,1800,29°C,0.0 mm,Partly cloudy
4,6,2020,600,25°C,0.0 mm,Clear
4,6,2020,900,29°C,0.0 mm,Clear
4,6,2020,1200,29°C,0.0 mm,Partly cloudy
4,6,2020,1500,30°C,0.0 mm,Partly cloudy
4,6,2020,1800,28°C,0.0 mm,Cloudy
4,7,2020,600,25°C,0.0 mm,Clear
4,7,2020,900,29°C,0.0 mm,Clear
4,7,2020,1200,30°C,0.0 mm,Clear
4,7,2020,1500,31°C,0.0 mm,Clear
4,7,2020,1800,28°C,0.0 mm,Clear
4,8,2020,600,26°C,0.0 mm,Clear
4,8,2020,900,29°C,0.0 mm,Partly cloudy
4,8,2020,1200,30°C,0.0 mm,Partly cloudy
4,8,2020,1500,31°C,0.0 mm,Partly cloudy
4,8,2020,1800,29°C,0.2 mm,Patchy rain possible
4,9,2020,600,25°C,0.0 mm,Cloudy
4,9,2020,900,29°C,0.0 mm,Partly cloudy
4,9,2020,1200,31°C,0.0 mm,Partly cloudy
4,9,2020,1500,31°C,0.3 mm,Patchy rain possible
4,9,2020,1800,29°C,0.1 mm,Patchy rain possible
4,10,2020,600,25°C,0.0 mm,Clear
4,10,2020,900,29°C,0.0 mm,Clear
4,10,2020,1200,31°C,0.0 mm,Clear
4,10,2020,1500,31°C,0.0 mm,Clear
4,10,2020,1800,29°C,0.0 mm,Partly cloudy
4,11,2020,600,25°C,0.0 mm,Partly cloudy
4,11,2020,900,29°C,0.0 mm,Partly cloudy
4,11,2020,1200,30°C,0.0 mm,Cloudy
4,11,2020,1500,31°C,0.0 mm,Cloudy
4,11,2020,1800,29°C,0.0 mm,Partly cloudy
4,12,2020,600,26°C,0.0 mm,Clear
4,12,2020,900,29°C,0.0 mm,Partly cloudy
4,12,2020,1200,30°C,0.1 mm,Patchy rain possible
4,12,2020,1500,30°C,1.2 mm,Heavy rain at times
4,12,2020,1800,29°C,1.2 mm,Heavy rain at times
4,13,2020,600,27°C,0.0 mm,Partly cloudy
4,13,2020,900,29°C,0.0 mm,Cloudy
4,13,2020,1200,29°C,1.0 mm,Heavy rain at times
4,13,2020,1500,30°C,1.8 mm,Moderate or heavy rain shower
4,13,2020,1800,28°C,2.1 mm,Moderate or heavy rain shower
4,14,2020,600,25°C,0.0 mm,Overcast
4,14,2020,900,26°C,0.0 mm,Overcast
4,14,2020,1200,28°C,0.2 mm,Patchy rain possible
4,14,2020,1500,28°C,0.0 mm,Cloudy
4,14,2020,1800,26°C,0.0 mm,Cloudy
4,15,2020,600,25°C,0.0 mm,Clear
4,15,2020,900,28°C,0.0 mm,Partly cloudy
4,15,2020,1200,30°C,0.0 mm,Partly cloudy
4,15,2020,1500,30°C,0.0 mm,Partly cloudy
4,15,2020,1800,28°C,0.0 mm,Cloudy
4,16,2020,600,27°C,0.0 mm,Clear
4,16,2020,900,29°C,0.0 mm,Clear
4,16,2020,1200,30°C,0.0 mm,Clear
4,16,2020,1500,31°C,0.2 mm,Patchy rain possible
4,16,2020,1800,29°C,0.0 mm,Clear
4,17,2020,600,26°C,0.0 mm,Clear
4,17,2020,900,29°C,0.0 mm,Clear
4,17,2020,1200,31°C,0.0 mm,Clear
4,17,2020,1500,31°C,0.1 mm,Patchy rain possible
4,17,2020,1800,29°C,0.0 mm,Clear
4,18,2020,600,26°C,0.0 mm,Partly cloudy
4,18,2020,900,29°C,0.0 mm,Partly cloudy
4,18,2020,1200,30°C,0.1 mm,Patchy rain possible
4,18,2020,1500,31°C,0.0 mm,Clear
4,18,2020,1800,29°C,0.0 mm,Clear
4,19,2020,600,27°C,0.0 mm,Partly cloudy
4,19,2020,900,30°C,0.0 mm,Partly cloudy
4,19,2020,1200,32°C,0.0 mm,Clear
4,19,2020,1500,32°C,0.0 mm,Clear
4,19,2020,1800,30°C,0.0 mm,Clear
4,20,2020,600,27°C,0.0 mm,Clear
4,20,2020,900,30°C,0.0 mm,Clear
4,20,2020,1200,31°C,0.0 mm,Clear
4,20,2020,1500,32°C,0.0 mm,Clear
4,20,2020,1800,30°C,0.0 mm,Clear
4,21,2020,600,26°C,0.0 mm,Clear
4,21,2020,900,30°C,0.0 mm,Partly cloudy
4,21,2020,1200,32°C,0.0 mm,Partly cloudy
4,21,2020,1500,32°C,0.0 mm,Cloudy
4,21,2020,1800,30°C,0.0 mm,Clear
4,22,2020,600,27°C,0.0 mm,Partly cloudy
4,22,2020,900,30°C,0.0 mm,Clear
4,22,2020,1200,32°C,0.0 mm,Clear
4,22,2020,1500,32°C,0.4 mm,Patchy rain possible
4,22,2020,1800,30°C,0.0 mm,Clear
4,23,2020,600,27°C,0.0 mm,Clear
4,23,2020,900,30°C,0.0 mm,Clear
4,23,2020,1200,32°C,0.0 mm,Clear
4,23,2020,1500,32°C,0.0 mm,Clear
4,23,2020,1800,30°C,0.0 mm,Partly cloudy
4,24,2020,600,26°C,0.0 mm,Clear
4,24,2020,900,30°C,0.0 mm,Clear
4,24,2020,1200,32°C,0.0 mm,Clear
4,24,2020,1500,32°C,0.0 mm,Partly cloudy
4,24,2020,1800,30°C,0.0 mm,Partly cloudy
4,25,2020,600,27°C,0.0 mm,Cloudy
4,25,2020,900,30°C,0.0 mm,Cloudy
4,25,2020,1200,32°C,0.0 mm,Partly cloudy
4,25,2020,1500,32°C,0.2 mm,Patchy rain possible
4,25,2020,1800,30°C,0.0 mm,Clear
4,26,2020,600,27°C,0.0 mm,Cloudy
4,26,2020,900,30°C,0.0 mm,Cloudy
4,26,2020,1200,32°C,0.0 mm,Partly cloudy
4,26,2020,1500,32°C,0.1 mm,Patchy rain possible
4,26,2020,1800,30°C,0.0 mm,Clear
4,27,2020,600,26°C,0.0 mm,Partly cloudy
4,27,2020,900,30°C,0.0 mm,Cloudy
4,27,2020,1200,31°C,0.0 mm,Cloudy
4,27,2020,1500,32°C,0.0 mm,Partly cloudy
4,27,2020,1800,30°C,0.0 mm,Clear
4,28,2020,600,26°C,0.0 mm,Clear
4,28,2020,900,30°C,0.0 mm,Clear
4,28,2020,1200,31°C,0.0 mm,Clear
4,28,2020,1500,33°C,0.0 mm,Clear
4,28,2020,1800,30°C,0.0 mm,Clear
4,29,2020,600,26°C,0.0 mm,Clear
4,29,2020,900,30°C,0.0 mm,Clear
4,29,2020,1200,31°C,0.0 mm,Clear
4,29,2020,1500,32°C,0.1 mm,Patchy rain possible
4,29,2020,1800,30°C,0.0 mm,Clear
4,30,2020,600,27°C,0.0 mm,Cloudy
4,30,2020,900,30°C,0.0 mm,Partly cloudy
4,30,2020,1200,32°C,0.0 mm,Partly cloudy
4,30,2020,1500,32°C,0.0 mm,Clear
4,30,2020,1800,31°C,0.0 mm,Partly cloudy
5,1,2020,600,26°C,0.0 mm,Clear
5,1,2020,900,30°C,0.0 mm,Clear
5,1,2020,1200,31°C,0.0 mm,Partly cloudy
5,1,2020,1500,32°C,0.0 mm,Partly cloudy
5,1,2020,1800,30°C,0.0 mm,Clear
5,2,2020,600,26°C,0.0 mm,Partly cloudy
5,2,2020,900,30°C,0.0 mm,Partly cloudy
5,2,2020,1200,32°C,0.0 mm,Clear
5,2,2020,1500,32°C,0.0 mm,Clear
5,2,2020,1800,30°C,0.0 mm,Clear
5,3,2020,600,27°C,0.0 mm,Clear
5,3,2020,900,31°C,0.0 mm,Clear
5,3,2020,1200,32°C,0.1 mm,Patchy rain possible
5,3,2020,1500,33°C,0.0 mm,Partly cloudy
5,3,2020,1800,31°C,0.0 mm,Clear
5,4,2020,600,28°C,0.0 mm,Clear
5,4,2020,900,31°C,0.0 mm,Partly cloudy
5,4,2020,1200,32°C,0.0 mm,Clear
5,4,2020,1500,33°C,0.0 mm,Clear
5,4,2020,1800,31°C,0.0 mm,Partly cloudy
5,5,2020,600,28°C,0.0 mm,Cloudy
5,5,2020,900,31°C,0.0 mm,Cloudy
5,5,2020,1200,31°C,0.0 mm,Partly cloudy
5,5,2020,1500,32°C,0.1 mm,Patchy rain possible
5,5,2020,1800,30°C,0.0 mm,Clear
5,6,2020,600,28°C,0.0 mm,Partly cloudy
5,6,2020,900,31°C,0.0 mm,Clear
5,6,2020,1200,31°C,0.2 mm,Patchy rain possible
5,6,2020,1500,32°C,0.0 mm,Clear
5,6,2020,1800,30°C,0.1 mm,Patchy rain possible
5,7,2020,600,29°C,0.0 mm,Cloudy
5,7,2020,900,31°C,0.0 mm,Partly cloudy
5,7,2020,1200,31°C,0.0 mm,Partly cloudy
5,7,2020,1500,32°C,0.0 mm,Partly cloudy
5,7,2020,1800,30°C,0.0 mm,Cloudy
5,8,2020,600,28°C,0.0 mm,Clear
5,8,2020,900,31°C,0.0 mm,Clear
5,8,2020,1200,32°C,0.0 mm,Clear
5,8,2020,1500,33°C,0.0 mm,Clear
5,8,2020,1800,31°C,0.0 mm,Partly cloudy
5,9,2020,600,27°C,0.0 mm,Clear
5,9,2020,900,31°C,0.0 mm,Clear
5,9,2020,1200,33°C,0.0 mm,Clear
5,9,2020,1500,34°C,0.0 mm,Partly cloudy
5,9,2020,1800,31°C,0.7 mm,Moderate rain at times
5,10,2020,600,28°C,0.0 mm,Clear
5,10,2020,900,31°C,0.0 mm,Clear
5,10,2020,1200,33°C,0.0 mm,Clear
5,10,2020,1500,33°C,0.0 mm,Clear
5,10,2020,1800,31°C,0.3 mm,Patchy rain possible
5,11,2020,600,28°C,0.0 mm,Clear
5,11,2020,900,31°C,0.0 mm,Clear
5,11,2020,1200,32°C,0.0 mm,Clear
5,11,2020,1500,33°C,0.0 mm,Clear
5,11,2020,1800,31°C,0.0 mm,Clear
5,12,2020,600,28°C,0.0 mm,Cloudy
5,12,2020,900,31°C,0.0 mm,Cloudy
5,12,2020,1200,32°C,0.0 mm,Partly cloudy
5,12,2020,1500,32°C,0.8 mm,Moderate rain at times
5,12,2020,1800,31°C,0.0 mm,Cloudy
5,13,2020,600,27°C,0.0 mm,Partly cloudy
5,13,2020,900,31°C,0.0 mm,Clear
5,13,2020,1200,32°C,0.0 mm,Partly cloudy
5,13,2020,1500,33°C,0.4 mm,Patchy rain possible
5,13,2020,1800,31°C,0.2 mm,Patchy rain possible
5,14,2020,600,28°C,0.0 mm,Clear
5,14,2020,900,30°C,0.0 mm,Partly cloudy
5,14,2020,1200,31°C,0.0 mm,Cloudy
5,14,2020,1500,32°C,0.6 mm,Moderate rain at times
5,14,2020,1800,31°C,0.2 mm,Patchy rain possible
5,15,2020,600,28°C,0.0 mm,Cloudy
5,15,2020,900,29°C,0.1 mm,Patchy rain possible
5,15,2020,1200,30°C,0.4 mm,Patchy rain possible
5,15,2020,1500,29°C,3.0 mm,Moderate or heavy rain shower
5,15,2020,1800,28°C,3.7 mm,Moderate or heavy rain shower
5,16,2020,600,27°C,0.0 mm,Clear
5,16,2020,900,29°C,0.0 mm,Clear
5,16,2020,1200,30°C,1.3 mm,Heavy rain at times
5,16,2020,1500,30°C,0.0 mm,Partly cloudy
5,16,2020,1800,29°C,0.3 mm,Patchy rain possible
5,17,2020,600,27°C,0.0 mm,Clear
5,17,2020,900,30°C,0.0 mm,Clear
5,17,2020,1200,32°C,0.0 mm,Partly cloudy
5,17,2020,1500,31°C,0.0 mm,Cloudy
5,17,2020,1800,30°C,0.0 mm,Cloudy
5,18,2020,600,28°C,0.0 mm,Clear
5,18,2020,900,31°C,0.0 mm,Clear
5,18,2020,1200,31°C,0.0 mm,Partly cloudy
5,18,2020,1500,32°C,1.0 mm,Heavy rain at times
5,18,2020,1800,31°C,0.0 mm,Clear
5,19,2020,600,29°C,0.0 mm,Partly cloudy
5,19,2020,900,31°C,0.0 mm,Partly cloudy
5,19,2020,1200,31°C,0.0 mm,Partly cloudy
5,19,2020,1500,31°C,0.0 mm,Cloudy
5,19,2020,1800,30°C,0.2 mm,Patchy rain possible
